time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-06-26T06:29:17.270Z,38.8188324,-122.8088303,3.74,1.14,md,19,68,0.004658,0.02,nc,nc72243811,2014-06-26T08:38:06.727Z,"6km NW of The Geysers, California",earthquake
2014-06-26T06:27:42.100Z,18.2787,-67.7472,90,2.9,Md,17,176.4,0.63241396,0.31,pr,pr14177003,2014-06-26T14:30:08.579Z,"53km W of Rincon, Puerto Rico",earthquake
2014-06-26T06:13:30.160Z,35.7895,-97.5093,5,3.4,mb_lg,,71,0.044,0.45,us,usc000rmab,2014-06-27T03:12:26.739Z,"12km SW of Guthrie, Oklahoma",earthquake
2014-06-26T06:08:21.140Z,11.5336,-87.2717,46.96,4.2,mb,,203,1.179,0.89,us,usc000rmaa,2014-06-26T14:11:03.499Z,"87km WSW of Masachapa, Nicaragua",earthquake
2014-06-26T06:07:49.000Z,51.746,178.6494,96,1.8,ml,,,,0.24,ak,ak11306767,2014-06-26T17:01:56.346Z,"24km SSE of Little Sitkin Island, Alaska",earthquake
2014-06-26T05:49:34.800Z,38.8345,-122.8012,2.8,1.6,Md,26,36,0.00898315,0.03,nc,nc72243796,2014-06-26T07:56:06.495Z,"6km WNW of Cobb, California",earthquake
2014-06-26T05:49:26.100Z,18.5398,-64.9235,28,2.5,Md,8,216,0.18954452,0.07,pr,pr14177002,2014-06-26T13:51:58.386Z,"21km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-06-26T05:47:14.720Z,43.093,145.6008,55.68,4.8,mb,,133,2.102,1,us,usc000rma6,2014-06-26T13:49:50.978Z,"25km S of Nemuro, Japan",earthquake
2014-06-26T05:46:42.800Z,36.5993,-121.1463,6.4,0.9,Md,22,50.4,0.04491576,0.11,nc,nc72243786,2014-07-04T02:02:10.174Z,"25km NE of Soledad, California",earthquake
2014-06-26T05:39:29.200Z,38.8382,-122.776,8.6,0.6,Md,6,234,0.00898315,0.01,nc,nc72243781,2014-06-26T06:28:05.953Z,"4km WNW of Cobb, California",earthquake
2014-06-26T05:39:12.800Z,36.6315,-121.1692,4.6,0.9,Md,24,61.2,0.03593261,0.07,nc,nc72243776,2014-07-04T02:01:40.169Z,"26km NNE of Soledad, California",earthquake
2014-06-26T05:38:57.100Z,35.7683,-97.4845,6.301,3.5,mwr,,71,,0.38,us,usc000rm9w,2014-06-27T03:18:13.750Z,"12km N of Edmond, Oklahoma",earthquake
2014-06-26T05:37:40.646Z,39.3482,-120.0042,7.324,0.29,ml,15,66.73,0.061,0.1503,nn,nn00450263,2014-06-26T15:49:41.885Z,"11km NNW of Incline Village, Nevada",earthquake
2014-06-26T05:37:23.700Z,36.6287,-121.166,4.5,2.4,Md,65,32.4,0.03593261,0.13,nc,nc72243771,2014-06-26T20:41:05.131Z,"26km NNE of Soledad, California",earthquake
2014-06-26T05:27:16.200Z,18.139,-65.8164,13,2.6,Md,13,136.8,0.03054272,0.2,pr,pr14177001,2014-06-26T13:29:46.205Z,"1km SE of Humacao, Puerto Rico",earthquake
2014-06-26T05:26:45.620Z,35.7761,-97.4861,4.99,3.6,mwr,,76,0.032,0.28,us,usc000rm9s,2014-06-26T17:43:47.721Z,"12km SSW of Guthrie, Oklahoma",earthquake
2014-06-26T05:23:41.500Z,38.818,-122.8435,5.3,0.6,Md,8,115.2,0.00898315,0.02,nc,nc72243766,2014-06-26T05:54:05.787Z,"8km WNW of The Geysers, California",earthquake
2014-06-26T05:22:17.450Z,33.3488333,-116.3463333,14.91,0.84,ml,29,194,0.0281,0.17,ci,ci37236440,2014-06-26T20:24:41.250Z,"10km NNE of Borrego Springs, California",earthquake
2014-06-26T05:13:30.000Z,38.7853,-122.737,2.4,0.4,Md,9,75.6,0,0.02,nc,nc72243761,2014-06-26T05:30:05.650Z,"1km ENE of The Geysers, California",earthquake
2014-06-26T05:11:12.500Z,39.436,-111.2103,1.7,1.6,Md,,68.4,0.13474729,0.11,uu,uu60074847,2014-06-26T19:18:36.114Z,"24km ESE of Mount Pleasant, Utah",earthquake
2014-06-26T05:10:12.900Z,35.813,-119.89,7.6,2,Md,70,208.8,0.1527136,0.1,nc,nc72243756,2014-06-27T00:18:06.470Z,"22km SSE of Kettleman City, California",earthquake
2014-06-26T05:07:51.300Z,41.9007,-112.3005,3.7,0.5,Md,,122.4,0.03593261,0.18,uu,uu60074842,2014-06-26T19:12:56.063Z,"21km NNW of Garland, Utah",earthquake
2014-06-26T04:38:10.600Z,37.6128,-119.36,6.9,1,Md,6,136.8,0.22457882,0.14,nc,nc72243746,2014-06-26T19:05:04.688Z,"23km SE of Yosemite Valley, California",earthquake
2014-06-26T04:29:10.000Z,63.4923,-151.1134,0,1.5,ml,,,,0.83,ak,ak11306743,2014-06-26T04:55:24.229Z,"108km W of Cantwell, Alaska",earthquake
2014-06-26T04:27:07.830Z,33.4826667,-116.4381667,15.54,0.41,ml,17,113,0.04194,0.13,ci,ci37236424,2014-06-26T20:15:16.460Z,"23km SSW of La Quinta, California",earthquake
2014-06-26T04:12:30.000Z,62.7041,-149.4224,1.9,2.2,ml,,,,0.74,ak,ak11306726,2014-06-26T04:55:23.338Z,"55km NE of Talkeetna, Alaska",earthquake
2014-06-26T04:04:21.800Z,36.0693,-89.8108,9.2,2,md,19,75.5999939520005,0.06288207,0.07,nm,nm60052532,2014-06-26T13:24:21.674Z,"2km SE of Steele, Missouri",earthquake
2014-06-26T04:00:34.300Z,46.9928,-112.037,9.5,1.2,mc,11,212.399983008001,0.6593634,0.13,mb,mb14460098,2014-06-26T21:28:10.092Z,"29km N of Helena Valley Northwest, Montana",earthquake
2014-06-26T03:59:44.250Z,-40.2616,174.8777,65.74,4.6,mb,,63,1.054,0.48,us,usc000rm9k,2014-06-26T12:02:24.058Z,"39km SSW of Wanganui, New Zealand",earthquake
2014-06-26T03:46:41.900Z,19.41,-155.3247,4.8,1.2,Md,,46.8,0.01796631,0.1,hv,hv60720406,2014-06-26T22:06:19.435Z,"9km WSW of Volcano, Hawaii",earthquake
2014-06-26T03:45:37.570Z,33.5026667,-116.4633333,12.1,0.27,ml,15,140,0.03763,0.15,ci,ci37236416,2014-06-26T20:12:27.820Z,"20km ESE of Anza, California",earthquake
2014-06-26T03:27:37.300Z,39.732,-123.6003,2.8,2,Md,29,133.2,0.04491576,0.05,nc,nc72243736,2014-06-28T01:00:10.214Z,"11km WNW of Laytonville, California",earthquake
2014-06-26T03:22:59.700Z,46.2738,-122.2795,9.5,-0.2,Md,,93.6,0.02694946,0.12,uw,uw60817336,2014-06-26T05:36:31.727Z,"31km S of Morton, Washington",earthquake
2014-06-26T03:22:29.800Z,19.2957,-155.4787,47.9,1.9,Md,,75.6,0.05389892,0.13,hv,hv60720381,2014-06-26T22:46:33.967Z,"10km N of Pahala, Hawaii",earthquake
2014-06-26T03:14:25.900Z,35.8433,-119.8007,10.1,2.3,Md,98,46.8,0.22457882,0.25,nc,nc72243726,2014-06-27T03:47:04.899Z,"23km SE of Kettleman City, California",earthquake
2014-06-26T02:59:17.000Z,63.1829,-149.7875,58.1,1.2,ml,,,,0.98,ak,ak11306711,2014-06-26T03:22:12.196Z,"47km WSW of Cantwell, Alaska",earthquake
2014-06-26T02:52:13.300Z,41.886,-112.3133,8.2,0.6,Md,,122.4,0.04491576,0.11,uu,uu60074832,2014-06-26T19:09:16.008Z,"20km NW of Garland, Utah",earthquake
2014-06-26T02:33:52.000Z,61.2098,-158.1916,37,3,ml,,,,0.75,ak,ak11306707,2014-06-26T10:37:48.216Z,"138km SE of Holy Cross, Alaska",earthquake
2014-06-26T02:32:18.000Z,59.594,-152.3087,100,1.7,ml,,,,1.14,ak,ak11306705,2014-06-26T02:58:28.245Z,"33km SW of Anchor Point, Alaska",earthquake
2014-06-26T02:30:06.950Z,-30.1613,-177.4254,35,5,mb,,74,1.012,1.22,us,usc000rm95,2014-06-26T10:32:41.583Z,"109km SSE of Raoul Island, New Zealand",earthquake
2014-06-26T02:28:43.000Z,63.2082,-151.3291,5.1,0.9,ml,,,,0.51,ak,ak11306704,2014-06-26T17:01:51.161Z,"116km NNW of Talkeetna, Alaska",earthquake
2014-06-26T02:19:14.860Z,34.181,-116.815,8.84,0.95,ml,20,89,0.1194,0.15,ci,ci37236400,2014-06-26T20:06:04.830Z,"9km SSE of Big Bear City, California",earthquake
2014-06-26T02:14:19.000Z,64.4857,-150.179,31.2,1.6,ml,,,,1.14,ak,ak11306700,2014-06-26T02:58:29.386Z,"52km W of North Nenana, Alaska",earthquake
2014-06-26T02:10:23.100Z,38.7883,-122.7698,2.9,0.3,Md,7,100.8,0.01796631,0.01,nc,nc72243721,2014-06-26T02:58:04.764Z,"1km NW of The Geysers, California",earthquake
2014-06-26T02:07:34.000Z,62.9978,-150.4212,85,1.1,ml,,,,0.46,ak,ak11306693,2014-06-26T02:58:32.641Z,"76km NNW of Talkeetna, Alaska",earthquake
2014-06-26T01:53:25.000Z,63.8588,-149.1621,100,1,ml,,,,0.38,ak,ak11306691,2014-06-26T02:31:31.706Z,"9km W of Healy, Alaska",earthquake
2014-06-26T01:45:12.420Z,37.2486,-97.9751,6.45,2.7,mb_lg,,95,0.022,0.59,us,usc000rm8f,2014-06-26T04:15:17.192Z,"6km SE of Harper, Kansas",earthquake
2014-06-26T01:42:05.310Z,34.0735,-118.9243333,13.42,1.85,ml,25,74,0.2076,0.26,ci,ci37236384,2014-06-26T19:55:26.570Z,"12km S of Casa Conejo, California",earthquake
2014-06-26T01:38:04.800Z,35.8417,-119.7943,7.8,2.1,Md,80,82.8,0.23356197,0.21,nc,nc72243716,2014-06-26T23:31:06.169Z,"23km SE of Kettleman City, California",earthquake
2014-06-26T01:36:08.670Z,38.845665,-122.8376694,2.36,0.43,md,8,87,0.007268,0.04,nc,nc72243711,2014-06-26T01:37:43.520Z,"10km WNW of Cobb, California",earthquake
2014-06-26T01:35:33.930Z,39.2123333,-120.0678333,6.55,1.48,md,18,62,0.08821,0.04,nc,nc72243706,2014-07-04T06:21:07.697Z,"3km SSW of Tahoe Vista, California",earthquake
2014-06-26T01:28:06.000Z,60.7865,-149.1724,22.6,1.4,ml,8,151.199987904001,0.4141233,0.19,ak,ak11306686,2014-06-26T02:16:26.399Z,"26km W of Whittier, Alaska",earthquake
2014-06-26T01:25:25.200Z,38.8187,-122.829,3.2,0.6,Md,9,79.2,0.00898315,0.02,nc,nc72243701,2014-06-26T01:27:02.645Z,"7km NW of The Geysers, California",earthquake
2014-06-26T01:23:14.800Z,38.816,-122.825,2.9,1.8,Md,33,46.8,0.00898315,0.04,nc,nc72243696,2014-06-26T02:13:04.497Z,"7km NW of The Geysers, California",earthquake
2014-06-26T01:20:58.100Z,34.4826667,-116.2578333,0.03,1.77,ml,32,82,0.2182,0.15,ci,ci37236368,2014-06-26T19:28:20.760Z,"38km N of Joshua Tree, California",earthquake
2014-06-26T01:15:45.800Z,35.825,-119.7822,8.6,2,Md,61,97.2,0.22457882,0.17,nc,nc72243686,2014-07-02T00:40:42.600Z,"24km NNW of Lost Hills, California",earthquake
2014-06-26T01:09:47.600Z,35.8072,-121.5448,10.3,2.5,Md,89,201.6,0.1706799,0.11,nc,nc72243681,2014-06-26T09:12:28.129Z,"36km WNW of San Simeon, California",earthquake
2014-06-26T00:52:38.000Z,63.7403,-149.5461,100,1,ml,,,,0.4,ak,ak11306488,2014-06-26T01:09:59.018Z,"31km WSW of Healy, Alaska",earthquake
2014-06-26T00:43:35.100Z,38.7432,-122.7088,2.1,1.6,Md,17,72,0,0.05,nc,nc72243676,2014-06-26T01:03:08.084Z,"5km SE of The Geysers, California",earthquake
2014-06-26T00:12:22.930Z,-9.6613,118.106,67.38,5.1,mb,,46,4.08,1.11,us,usc000rm61,2014-06-26T00:42:45.950Z,"97km S of Boal Atas, Indonesia",earthquake
2014-06-26T00:08:41.200Z,19.2851,-64.734,34,3,Md,4,324,0.95131589,0.25,pr,pr14177000,2014-06-26T08:11:13.997Z,"96km N of Road Town, British Virgin Islands",earthquake
2014-06-26T00:00:54.200Z,37.887,-121.9918,11.4,1.8,Md,48,64.8,0.02694946,0.13,nc,nc72243671,2014-07-02T01:04:05.141Z,"5km NE of Alamo, California",earthquake
2014-06-25T23:55:52.900Z,38.822,-122.7668,2.9,0.9,Md,14,64.8,0.00898315,0.02,nc,nc72243666,2014-06-25T23:57:31.364Z,"3km W of Cobb, California",earthquake
2014-06-25T23:55:40.400Z,38.8218,-122.7663,2.6,0.3,Md,13,79.2,0.00898315,0.02,nc,nc72243661,2014-07-01T22:33:56.841Z,"3km W of Cobb, California",earthquake
2014-06-25T23:52:28.700Z,38.8208,-122.7633,2.9,2,Md,56,32.4,0.00898315,0.05,nc,nc72243646,2014-06-27T00:56:08.007Z,"3km W of Cobb, California",earthquake
2014-06-25T23:48:42.600Z,32.7361667,-115.4738333,6.51,1.65,ml,15,182,0.07263,0.23,ci,ci37236328,2014-06-26T19:03:12.550Z,"5km E of Heber, California",earthquake
2014-06-25T23:47:06.510Z,33.351,-116.2873333,12.81,1.18,ml,36,104,0.07106,0.16,ci,ci37236320,2014-06-26T18:58:46.500Z,"13km NE of Borrego Springs, California",earthquake
2014-06-25T23:46:03.000Z,61.9327,-149.3091,5.4,1.3,ml,,,,0.75,ak,ak11306470,2014-06-26T00:27:10.844Z,"21km N of Fishhook, Alaska",earthquake
2014-06-25T23:38:11.800Z,38.8327,-122.766,1.4,0.3,Md,15,86.4,0,0.03,nc,nc72243636,2014-07-01T22:20:21.788Z,"3km WNW of Cobb, California",earthquake
2014-06-25T23:33:43.380Z,33.605,-116.8183333,9.99,0.34,ml,20,84,0.03502,0.1,ci,ci37236312,2014-06-26T18:52:13.410Z,"14km WNW of Anza, California",earthquake
2014-06-25T23:32:44.300Z,38.7432,-122.7122,2.1,1.9,Md,50,32.4,0,0.05,nc,nc72243621,2014-06-27T00:27:06.562Z,"5km SE of The Geysers, California",earthquake
2014-06-25T23:32:17.000Z,37.6372,-118.9657,7.2,0.8,Md,17,64.8,0.01796631,0.03,nc,nc72243631,2014-06-26T17:19:04.119Z,"1km SSE of Mammoth Lakes, California",earthquake
2014-06-25T23:27:19.100Z,38.7435,-122.7115,2,1.7,Md,16,64.8,0,0.03,nc,nc72243616,2014-06-26T00:27:07.877Z,"5km SE of The Geysers, California",earthquake
2014-06-25T23:24:15.700Z,38.7443,-122.7145,1.9,2.4,Md,69,25.2,0.00898315,0.08,nc,nc72243611,2014-06-26T22:09:10.641Z,"5km SE of The Geysers, California",earthquake
2014-06-25T23:22:25.000Z,35.4802,-120.75,2.7,1.7,Md,56,46.8,0.08983153,0.08,nc,nc72243606,2014-07-01T10:10:09.531Z,"7km W of Atascadero, California",earthquake
2014-06-25T23:18:45.000Z,38.8192,-122.8105,4.8,0.5,Md,7,176.4,0,0.03,nc,nc72243601,2014-06-26T00:11:02.493Z,"6km NW of The Geysers, California",earthquake
2014-06-25T23:14:49.200Z,36.5777,-121.0945,7.4,0.8,Md,12,126,0.04491576,0.06,nc,nc72243596,2014-07-04T02:00:35.157Z,"26km NE of Soledad, California",earthquake
2014-06-25T23:14:41.900Z,38.827,-122.8548,2.5,0.6,Md,6,140.4,0.01796631,0,nc,nc72243591,2014-06-25T23:41:02.332Z,"10km WNW of The Geysers, California",earthquake
2014-06-25T23:13:19.000Z,60.0411,-151.7576,45.8,1,ml,,,,0.56,ak,ak11306466,2014-06-25T23:42:13.906Z,"29km N of Anchor Point, Alaska",earthquake
2014-06-25T23:12:33.800Z,38.7905,-122.7998,3.9,0.9,Md,13,75.6,0,0.02,nc,nc72243586,2014-06-25T23:41:02.327Z,"4km WNW of The Geysers, California",earthquake
2014-06-25T23:10:17.000Z,65.0155,-147.3386,8.9,1.1,ml,,,,0.66,ak,ak11306461,2014-06-25T23:42:05.761Z,"25km NNE of Badger, Alaska",earthquake
2014-06-25T23:09:41.000Z,60.1394,-152.7711,100,2.2,ml,,,,0.86,ak,ak11306459,2014-06-25T23:42:01.301Z,"38km S of Redoubt Volcano, Alaska",earthquake
2014-06-25T23:03:48.200Z,40.3727,-124.4275,16.7,2,Md,16,259.2,0.11678099,0.07,nc,nc72243581,2014-06-26T23:36:06.205Z,"26km SSW of Ferndale, California",earthquake
2014-06-25T22:46:41.870Z,-30.1694,-177.4849,10,5.4,mb,,58,0.999,1.27,us,usc000rm58,2014-06-26T14:57:06.000Z,"107km SSE of Raoul Island, New Zealand",earthquake
2014-06-25T22:41:14.700Z,35.8442,-119.7973,3.8,2.4,Md,83,75.6,0.23356197,0.17,nc,nc72243576,2014-06-26T18:49:24.330Z,"19km SE of Kettleman City, California",earthquake
2014-06-25T22:34:25.000Z,61.8757,-150.0491,8.3,1.6,ml,,,,0.73,ak,ak11306373,2014-06-25T22:59:09.342Z,"14km N of Willow, Alaska",earthquake
2014-06-25T22:22:15.600Z,35.9992,-120.5663,3.3,1.5,Md,45,75.6,0.02694946,0.09,nc,nc72243566,2014-07-01T09:43:04.422Z,"24km SW of Coalinga, California",earthquake
2014-06-25T22:19:51.300Z,35.9985,-120.5658,3,1.2,Md,37,82.8,0.02694946,0.09,nc,nc72243561,2014-07-04T03:18:07.640Z,"24km SW of Coalinga, California",earthquake
2014-06-25T22:14:02.000Z,61.9946,-148.8357,15.7,0.7,ml,,,,0.23,ak,ak11306372,2014-06-25T22:39:13.003Z,"22km N of Sutton-Alpine, Alaska",earthquake
2014-06-25T22:12:57.300Z,35.662,-120.2065,5.1,1.5,Md,45,46.8,0.00898315,0.09,nc,nc72243556,2014-06-26T02:34:04.603Z,"15km E of Shandon, California",earthquake
2014-06-25T22:01:36.400Z,35.8162,-119.8805,9.3,3.4,Mw,119,111.6,0.16169675,0.15,nc,nc72243551,2014-06-26T21:23:34.421Z,"22km SSE of Kettleman City, California",earthquake
2014-06-25T21:42:03.000Z,64.6443,-147.9896,7.3,1.1,ml,,,,0.56,ak,ak11306365,2014-06-25T22:20:51.312Z,"22km S of Ester, Alaska",earthquake
2014-06-25T21:40:36.000Z,36.8985,-113.0512,23.6,2.4,Ml,,151.2,0.18864621,0.08,uu,uu60074812,2014-06-26T19:09:51.029Z,"12km SSW of Colorado City, Arizona",earthquake
2014-06-25T21:30:45.300Z,18.7647,-66.7508,61,2.5,Md,8,248.4,0.35483454,0.2,pr,pr14176005,2014-06-26T05:33:25.491Z,"31km NNE of Hatillo, Puerto Rico",earthquake
2014-06-25T21:09:49.000Z,66.1975,-149.6314,0,2.5,ml,,,,0.94,ak,ak11306271,2014-06-26T05:13:29.785Z,"120km SSE of Coldfoot, Alaska",earthquake
2014-06-25T21:09:48.300Z,38.7523,-122.718,2.5,1,Md,12,115.2,0.00898315,0.04,nc,nc72243546,2014-06-25T22:49:07.044Z,"4km SE of The Geysers, California",earthquake
2014-06-25T21:08:05.000Z,61.2559,-151.8634,100,1.6,ml,,,,0.55,ak,ak11306266,2014-06-25T21:38:50.856Z,"70km NNW of Nikiski, Alaska",earthquake
2014-06-25T20:53:28.000Z,61.3742,-141.8828,4.6,0.5,ml,,,,0.31,ak,ak11306264,2014-06-25T21:59:10.003Z,"137km E of Chitina, Alaska",earthquake
2014-06-25T20:42:08.600Z,35.8323,-119.817,8.5,1.8,Md,39,259.2,0.20661252,0.14,nc,nc72243536,2014-07-04T03:08:06.508Z,"23km SSE of Kettleman City, California",earthquake
2014-06-25T20:32:45.000Z,66.0026,-150.9653,5.9,2.5,ml,,,,1.04,ak,ak11306256,2014-06-26T04:35:21.264Z,"96km SE of New Allakaket, Alaska",earthquake
2014-06-25T20:27:47.500Z,48.2788,-122.2245,6.7,0.3,Md,,158.4,0.08983153,0.1,uw,uw60057218,2014-06-26T16:56:57.199Z,"6km NW of Bryant, Washington",earthquake
2014-06-25T20:26:56.400Z,38.1902,-112.312,7.4,0.9,Md,,118.8,0.17966306,0.08,uu,uu60074792,2014-06-26T18:32:50.773Z,"9km WSW of Junction, Utah",earthquake
2014-06-25T20:19:33.900Z,45.0407,-122.3703,0,0.9,Md,,118.8,0.13474729,0.27,uw,uw60817106,2014-06-25T21:27:01.644Z,"20km SE of Molalla, Oregon",quarry
2014-06-25T20:09:18.000Z,62.2904,-151.8691,100,1.8,ml,,,,0.61,ak,ak11306174,2014-06-25T20:55:57.273Z,"91km W of Talkeetna, Alaska",earthquake
2014-06-25T20:06:43.300Z,38.7932,-122.7572,2,0.9,Md,14,72,0.01796631,0.03,nc,nc72243531,2014-06-25T22:07:06.754Z,"1km N of The Geysers, California",earthquake
2014-06-25T19:55:22.600Z,38.8248,-122.7638,2.5,0.5,Md,9,86.4,0.00898315,0.02,nc,nc72243521,2014-06-25T21:31:01.621Z,"3km W of Cobb, California",earthquake
2014-06-25T19:55:17.600Z,36.1671,-96.9923,5,2.7,ml,,62,,0.64,us,usc000rm2h,2014-06-26T01:33:09.139Z,"8km NE of Stillwater, Oklahoma",earthquake
2014-06-25T19:47:42.380Z,33.142,-116.4791667,9.77,0.96,ml,16,143,0.1165,0.15,ci,ci37236280,2014-06-26T18:45:46.000Z,"13km ENE of Julian, California",earthquake
2014-06-25T19:46:26.000Z,-40.744,175.83,32,4.4,mwr,,,,1,us,usc000rm11,2014-06-26T04:25:39.282Z,"28km NNE of Masterton, New Zealand",earthquake
2014-06-25T19:39:57.000Z,51.7275,178.6279,83.5,2.4,ml,,,,0.27,ak,ak11306163,2014-06-25T21:38:49.635Z,"26km SSE of Little Sitkin Island, Alaska",earthquake
2014-06-25T19:05:42.400Z,33.488,-116.4898333,13.98,0.74,ml,23,96,0.06417,0.1,ci,ci37236272,2014-06-26T18:43:12.310Z,"18km ESE of Anza, California",earthquake
2014-06-25T19:02:25.000Z,60.1751,-141.3269,0.5,1,ml,,,,1.09,ak,ak11306145,2014-06-25T19:45:17.495Z,"62km ENE of Cape Yakataga, Alaska",earthquake
2014-06-25T18:53:04.909Z,36.6921,-116.311,6.2951,0.05,ml,10,78.33,0.087,0.0943,nn,nn00450208,2014-06-25T19:45:03.054Z,"46km ESE of Beatty, Nevada",earthquake
2014-06-25T18:41:32.120Z,18.8469,-62.8029,17.12,4.6,mb,,132,0.833,1.1,us,usc000rm02,2014-06-25T22:59:57.000Z,"73km NNE of Stoney Ground, Anguilla",earthquake
2014-06-25T18:41:20.700Z,37.6347,-119.3553,15.8,1.1,Md,16,144,0.21559567,0.05,nc,nc72243501,2014-07-04T05:16:05.400Z,"22km ESE of Yosemite Valley, California",earthquake
2014-06-25T18:40:27.600Z,39.4393,-111.2232,3.2,1.4,Md,,118.8,0.14373045,0.15,uu,uu60074782,2014-06-26T18:22:34.694Z,"23km ESE of Mount Pleasant, Utah",earthquake
2014-06-25T18:17:21.700Z,35.8335,-119.7737,4.6,2,Md,66,93.6,0.23356197,0.14,nc,nc72243496,2014-06-26T18:40:28.414Z,"19km SE of Kettleman City, California",earthquake
2014-06-25T18:15:49.730Z,33.3348333,-116.2085,11.21,1.35,ml,45,44,0.1331,0.16,ci,ci37236256,2014-06-26T18:37:21.510Z,"17km SW of Oasis, California",earthquake
2014-06-25T18:13:05.390Z,33.6776667,-116.7131667,17.65,0.21,ml,17,94,0.03342,0.09,ci,ci37236248,2014-06-26T18:30:26.430Z,"6km S of Idyllwild, California",earthquake
2014-06-25T18:03:21.150Z,35.049,-118.3538333,0.01,1.58,ml,7,175,0.05913,0.05,ci,ci37236240,2014-06-26T18:26:23.277Z,"12km SE of Tehachapi, California",quarry_blast
2014-06-25T17:50:15.800Z,38.7947,-122.7582,1.9,0.5,Md,8,72,0.02694946,0.02,nc,nc72243491,2014-06-25T18:11:05.721Z,"1km N of The Geysers, California",earthquake
2014-06-25T17:48:26.400Z,52.0552,178.462,135.25,4.2,mb,,140,0.856,1.32,us,usc000rlz9,2014-06-26T01:53:34.415Z,"12km NNW of Little Sitkin Island, Alaska",earthquake
2014-06-25T17:32:37.000Z,61.2466,-151.5395,58.2,1.7,ml,,,,0.87,ak,ak11305983,2014-06-25T17:56:55.719Z,"63km NNW of Nikiski, Alaska",earthquake
2014-06-25T17:25:28.780Z,33.0515,-116.4398333,5.04,0.82,ml,19,112,0.1357,0.15,ci,ci37236232,2014-06-26T18:19:12.690Z,"15km ESE of Julian, California",earthquake
2014-06-25T17:19:13.600Z,38.7405,-122.6942,3.4,0.5,Md,8,216,0.00898315,0.05,nc,nc72243481,2014-07-01T05:15:03.054Z,"6km SE of The Geysers, California",earthquake
2014-06-25T17:13:16.840Z,34.1193333,-118.4866667,9.43,1.36,ml,13,130,0.02933,0.13,ci,ci37236224,2014-06-26T18:13:48.400Z,"8km NW of Westwood, California",earthquake
2014-06-25T17:08:53.120Z,32.7888333,-115.4533333,9.67,1.87,ml,21,142,0.01734,0.23,ci,ci37236216,2014-06-26T18:11:30.040Z,"7km WSW of Holtville, California",earthquake
2014-06-25T17:04:27.850Z,32.7763333,-115.4501667,9.88,2,ml,21,147,0.02905,0.31,ci,ci37236208,2014-06-26T18:08:10.640Z,"7km WSW of Holtville, California",earthquake
2014-06-25T17:02:52.800Z,35.8248,-119.847,10.5,3,Ml,136,72,0.18864621,0.22,nc,nc72243471,2014-06-26T18:04:32.510Z,"20km SE of Kettleman City, California",earthquake
2014-06-25T17:00:26.000Z,40.5565,-124.254,24.1,3.2,Mw,26,154.8,0.09881468,0.07,nc,nc72243461,2014-06-26T21:12:27.040Z,"2km SSE of Ferndale, California",earthquake
2014-06-25T16:57:41.420Z,37.5141667,-118.8531667,8.87,0.53,md,12,284,0.0781,0.03,nc,nc72243466,2014-07-02T07:42:06.207Z,"18km SE of Mammoth Lakes, California",earthquake
2014-06-25T16:50:15.200Z,19.3643,-155.2882,3,1.1,Md,,115.2,0.02694946,0.07,hv,hv60720011,2014-07-01T18:55:45.651Z,"9km SW of Volcano, Hawaii",earthquake
2014-06-25T16:49:19.200Z,36.8132,-121.4057,10.9,0.7,Md,18,126,0.05389892,0.18,nc,nc72243456,2014-07-02T07:42:06.203Z,"3km W of Ridgemark, California",earthquake
2014-06-25T16:45:10.190Z,34.3413333,-116.8821667,0.01,1.48,ml,36,65,0.08506,0.15,ci,ci37236192,2014-06-26T18:00:28.210Z,"9km NNW of Big Bear City, California",quarry_blast
2014-06-25T16:43:43.000Z,38.8345,-122.7965,2.6,0.4,Md,7,104.4,0.00898315,0.01,nc,nc72243451,2014-06-25T17:07:05.395Z,"6km WNW of Cobb, California",earthquake
2014-06-25T16:30:04.910Z,34.0265,-117.225,2.28,1.32,ml,50,40,0.09393,0.19,ci,ci37236184,2014-06-26T17:56:21.660Z,"4km SE of Loma Linda, California",earthquake
2014-06-25T16:19:43.591Z,39.3104,-119.9841,7.185,1.99,ml,27,42.05,0.044,0.1258,nn,nn00450180,2014-06-25T17:38:06.000Z,"6km N of Incline Village, Nevada",earthquake
2014-06-25T16:13:04.000Z,43.1798,-122.8945,0,1.5,Md,,201.6,0.19762936,0.3,uw,uw60816771,2014-06-25T19:56:09.006Z,"21km SE of Glide, Oregon",quarry
2014-06-25T16:11:57.870Z,33.3451667,-116.8923333,8.25,0.67,ml,21,105,0.02623,0.14,ci,ci37236168,2014-06-26T17:48:59.920Z,"11km SSW of Aguanga, California",earthquake
2014-06-25T16:05:32.000Z,37.5533,-118.8552,8.1,0.2,Md,10,280.8,0.04491576,0.05,nc,nc72243431,2014-07-02T07:20:03.856Z,"14km SE of Mammoth Lakes, California",earthquake
2014-06-25T16:04:36.800Z,35.8355,-119.7827,5.5,1.8,Md,54,115.2,0.23356197,0.16,nc,nc72243426,2014-07-04T05:16:05.399Z,"25km NNW of Lost Hills, California",earthquake
2014-06-25T16:04:02.900Z,47.1542,-121.9407,0,0.5,Md,,129.6,0.04491576,0.27,uw,uw60816746,2014-06-26T18:08:14.900Z,"6km SE of Enumclaw, Washington",quarry
